comment,typeid,play,pic,subtitle,description,copyright,title,review,author,mid,created,length,video_review,aid,bvid,hide_click,is_pay,is_union_video,is_steins_gate,is_live_playback,meta,is_avoided,attribute,vt_display,is_charging_arc,vt,enable_vt
803,124,201737,http://i1.hdslb.com/bfs/archive/f84d5aea20cf632b7547675df524a2334db6f924.jpg,,"“别松懈，不然你会掉到轮下去的。”
但，
掉下去后，我才能看到适合自己的轮子。",1,有时傲慢，有时善妒，是优等生的诅咒,0,理发师肖邦,478030,1682237746,07:13,493,485321500,BV1vT411n7kB,False,0,0,0,0,,0,0,,False,0,0
382,209,147074,http://i1.hdslb.com/bfs/archive/c4cadaa8e278dc05b3ba9a64cf0bdf7daa2a92ae.jpg,,原新闻标题“上海普陀警方侦破一起诈骗案：女子被线上“医生”男友骗走16万元”。借此机会讲讲医生需要哪些资格证书，如何分辨相亲场上医生的含金量。,1,真医生要有医师资格证和执业证！不要再被骗钱了,0,理发师肖邦,478030,1680491700,05:38,322,441987141,BV11L411m72b,False,0,0,0,0,,0,0,,False,0,0
154,138,85592,http://i2.hdslb.com/bfs/archive/ee7de2998a23e715741dcfdc709db317abf02190.jpg,,有的，如果你不太忍心推给家里人做，也不太信任清洁工，那除了想得美以外，也就只剩这个办法了,1,有没有躺在床上就能把家务做完的办法？,0,理发师肖邦,478030,1679980489,05:15,295,611733334,BV1584y1g7ve,False,0,0,0,0,,0,0,,False,0,0
661,201,155728,http://i0.hdslb.com/bfs/archive/d1889d5c3d87636141324b57d4de78faacb34e21.jpg,,好，咖啡最近几年在医学研究和医学公众号上被夸的神乎其神，除了基本的提神外，又是预防心血管事件，又是让人变聪明，又是可以减肥。本来以为是谣传的，结果一看，好家伙，各个都有文献有依据。当然也有一定的可能性是咖啡厂资助了这些研究，才有这么多实验室去研究咖啡的好处，不过我确实觉得一个东西营销多，不一定代表它质量低。酒香也怕巷子深，一个好东西，也是需要宣传和营销的。希望哪天我们这边也能资助资助研究茶之类的传统饮品吧。,1,咖啡功效已经快延年益寿了。但我今天才知道拿铁是啥,0,理发师肖邦,478030,1679970600,03:40,358,439174216,BV1fL411Q7GW,False,0,0,0,0,,0,0,,False,0,0
630,209,142520,http://i2.hdslb.com/bfs/archive/81958d9679d44d0ac749defb415143a05000b9d9.jpg,,抑郁、焦虑，低欲望、时代病、剪刀手马德华、我不想去上学了，因为我太困、太冷了，学校里也没有人喜欢我——奥尔罕·帕慕克（我没读过他，只是看过这个段子，要写这句话时还去百度了，如果作者本人联系我表示不希望被转载我就删除）、情绪稳定一分钟也很厉害了，忍不了了，一拳打爆这个等离子电视，什么档次？iaurnvqwiovnioeciqjehrcklsdkdhfvmnls。,1,工作和上学为什么让人难受，低谷时如何调节心态,0,理发师肖邦,478030,1676801970,08:19,719,567137911,BV1yv4y1W7oE,False,0,0,0,0,,0,0,,False,0,0
778,201,269467,http://i1.hdslb.com/bfs/archive/76f361edc47b77a8e46d3b1d3642d9809e631d88.jpg,,,1,最近医院还撑得住吗？很多同事说压力有点大,0,理发师肖邦,478030,1673233200,06:55,1335,264979516,BV1KY411274i,False,0,0,0,0,,0,0,,False,0,0
1850,201,763578,http://i2.hdslb.com/bfs/archive/975209c2c96fd8db5b519f2efdb72291f5640d70.jpg,,本视频开个小头，抛个小砖。找更专业的关于新冠的科普可以搜索“复旦大学附属中山医院重症医学”发布的《得了新冠到底去不去医院》、“华山感染”发布的《抗新冠策略千万条，核心就一条：得了新冠是否需要去医院》、“上海交通大学医学院附属瑞金医院”发布的《一图看懂！感染了新冠如何用药》。,1,放开后的医院现状，以及对傻行为的忠告,0,理发师肖邦,478030,1670986800,06:48,2382,433749456,BV1HG411K72R,False,0,0,0,0,,0,0,,False,0,0
223,201,108655,http://i1.hdslb.com/bfs/archive/dacddbca01e86ab33ba07cc930a40e2ac580008f.jpg,,"关键词：
《战神》系列（主要是《战神4》、《战神：诸神的黄昏》）、《青年黑杰克》、《盗贼遗产2》、北欧神话、希腊神话、先天性无痛无汗症、糖尿病足。",1,【神话&游戏&医学】没有疼痛的人生是怎样的体验,0,理发师肖邦,478030,1670505153,07:01,142,861007372,BV1nV4y1P7tx,False,0,0,0,0,"{'id': 919566, 'title': '【神话&游戏&医学】', 'cover': 'https://archive.biliimg.com/bfs/archive/dacddbca01e86ab33ba07cc930a40e2ac580008f.jpg', 'mid': 478030, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 919566, 'view': 108655, 'danmaku': 142, 'reply': 223, 'favorite': 356, 'coin': 951, 'share': 66, 'like': 6578, 'mtime': 1696769669, 'vt': 0, 'vv': 0}, 'ep_count': 1, 'first_aid': 861007372, 'ptime': 1670505153, 'ep_num': 1}",0,0,,False,0,0
1685,124,683136,http://i1.hdslb.com/bfs/archive/895c51c725b0a093819ee47683dd68fa4769a5b5.jpg,,"其实在我看来，跟医生的恋爱也没有许多网站上所传的那么乱。不忠行为终究还是少数，许多医生的离婚分手还是因为吵架、家庭矛盾多、没时间去调和，以及高压条件会使人的性格变得古怪，让周围人忍受不了。
许多医生不能自察到这一点，亦或者，自察到了，但也无力更改。毕竟现在很多人都是独生子女，从小到大的成长环境就是家长围绕自己转，所以可能习惯了希望别人来理解自己，自己一般不主动去理解别人。
最后我给自己叠个甲：以上是我的总结和猜测，这些意见中包含了我自己的偏见和局限，提供部分参考。",1,想吃爱情的苦？去找医生吧,0,理发师肖邦,478030,1667379600,06:42,1557,389681456,BV1Ed4y1C7uu,False,0,0,0,0,,0,0,,False,0,0
603,201,131906,http://i1.hdslb.com/bfs/archive/8d4fdd195587bda9c20ef0f33cafe7e326e38171.jpg,,"参考文献：
【1】Meth EMS, Brandão LEM, van Egmond LT, Xue P, Grip A, Wu J, Adan A, Andersson F, Pacheco AP, Uvnäs-Moberg K, Cedernaes J, Benedict C. A weighted blanket increases pre-sleep salivary concentrations of melatonin in young, healthy adults. J Sleep Res",1,你好，你有毛病吗？失眠的,0,理发师肖邦,478030,1666519534,03:28,465,689316925,BV1bm4y1w7BP,False,0,0,0,0,,0,0,,False,0,0
532,21,196286,http://i1.hdslb.com/bfs/archive/b512fd919eb467b3937c1817bc05a03d5741bf45.jpg,,本想劝秋招季不找医生工作的。但是转念一想，医学没有秋招概念。还是不劝了。,1,国庆节回家已经在医生圈里变成笑话辣,0,理发师肖邦,478030,1665310162,02:51,484,561431464,BV1We4y1q7NN,False,0,0,0,0,,0,0,,False,0,0
1565,21,1679668,http://i0.hdslb.com/bfs/archive/94210f50ced8886bb5cd5d72510f48ba87d4f247.jpg,,"-我真的太喜欢搭房子了！
-但我不喜欢搭房子，我是个直男
-我觉得你视频开头笑得一点都不直男
-总之！《新倩女幽魂》筑梦家园资料片全新上线，联合中国国家地理推出高自由度家园玩法，随便搭都很好看！
-如果大家喜欢这种对口儿视频的话…点个赞吧~大家还想看我们唠什么话题可以尽情评论或者私信俺，都会看的！",1,直女：直男脑子里想的都是这些？,0,塑料叉FOKU,130636947,1664447674,09:22,8811,816120963,BV1LG4y1W7CF,False,0,1,0,0,,0,0,,False,0,0
5046,252,1916037,http://i1.hdslb.com/bfs/archive/9f48f25ab5cd4c4bfb34cfe074529ae052d1d97a.jpg,,可填写简介，但我不,1,第一次和喜欢的人出COS是种怎样的体验？,0,塑料叉FOKU,130636947,1662263700,06:56,7961,602739008,BV19B4y1g746,False,0,1,0,0,"{'id': 899786, 'title': '叉叉的生活挑战!', 'cover': 'https://archive.biliimg.com/bfs/archive/687d39b267c069aa72d6bb85349d4a9b9229cff9.jpg', 'mid': 130636947, 'intro': '一些有趣的生活区视频合集！主旨为挑战自我！并且努力迎接生活更多的挑战！', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 899786, 'view': 24546621, 'danmaku': 135018, 'reply': 37751, 'favorite': 172789, 'coin': 352512, 'share': 73599, 'like': 1495732, 'mtime': 1696822625, 'vt': 0, 'vv': 0}, 'ep_count': 16, 'first_aid': 851425193, 'ptime': 1690342200, 'ep_num': 16}",0,0,,False,0,0
530,201,383566,http://i2.hdslb.com/bfs/archive/947c3bca95053ec7c4d0c55b943c0f654fbc8c5b.jpg,,,1,许多人注意不到，但会让你偷偷变丑的五个习惯,0,理发师肖邦,478030,1661828760,06:32,1638,687590781,BV15U4y1r71z,False,0,0,0,0,,0,0,,False,0,0
270,208,135505,http://i2.hdslb.com/bfs/archive/f91b534b01de84557049c273e5633cd411f72904.jpg,,不想写,1,以前别人给我送录取函，今天我给别人送录取函,0,理发师肖邦,478030,1660534200,05:57,324,942004849,BV1jW4y1h77j,False,0,1,0,0,,0,0,,False,0,0
1001,208,361380,http://i1.hdslb.com/bfs/archive/405e6afc9cc978188b03ab54a9c837cc5c5522b4.jpg,,理发师肖邦从贫瘠的人生经验中费力挤出来的一些自认为精华的东西。希望能帮助到你。,1,高考考得不好时，看到优秀同龄人，通常是难过的,0,理发师肖邦,478030,1657014176,06:20,1148,728121683,BV1CS4y1n7EG,False,0,0,0,0,,0,0,,False,0,0
2952,208,2574123,http://i0.hdslb.com/bfs/archive/8f660782871eeb0938065012e2f32e25124ff6e8.jpg,,"-点再多赞也不会出英语语文卷的！！！！！
-可是我觉得可以做吧？
-还要丢人吗？
-但是即使不做英语和语文，大家没准也会给我们点赞
-给好的作品点赞投币，那是他的自由。
-那你觉得我们这个作品是好的作品吗？
-可能是，毕竟有通便的作用。
-毕竟我们为此借了一间B站的会议室
-后面的白板可以接一个通便产品广告。招租
-招租。",1,如果我们高三，那能拿满分！可我们已经大学了……,0,塑料叉FOKU,130636947,1655802000,10:03,4906,855209991,BV1yL4y1A71j,False,0,1,0,0,"{'id': 899786, 'title': '叉叉的生活挑战!', 'cover': 'https://archive.biliimg.com/bfs/archive/687d39b267c069aa72d6bb85349d4a9b9229cff9.jpg', 'mid': 130636947, 'intro': '一些有趣的生活区视频合集！主旨为挑战自我！并且努力迎接生活更多的挑战！', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 899786, 'view': 24546621, 'danmaku': 135018, 'reply': 37751, 'favorite': 172789, 'coin': 352512, 'share': 73599, 'like': 1495732, 'mtime': 1696822625, 'vt': 0, 'vv': 0}, 'ep_count': 16, 'first_aid': 851425193, 'ptime': 1690342200, 'ep_num': 16}",0,0,,False,0,0
524,250,219961,http://i1.hdslb.com/bfs/archive/628626c2f27961a5b371d609fa29645cd71867da.jpg,,好,1,上海UP，特殊工种，吃上麦当劳，泪，可以流吗,0,理发师肖邦,478030,1654225200,04:23,788,769638997,BV1Cr4y1x7UZ,False,0,0,0,0,,0,0,,False,0,0
1361,209,394689,http://i0.hdslb.com/bfs/archive/fec8d5a1d018ee05cf43614e5f94b125069ca251.jpg,,好,1,我，上海UP，特殊工种，出门上班看看外面的世界,0,理发师肖邦,478030,1652844601,04:30,982,256712288,BV13Y411F7ak,False,0,0,0,0,,0,0,,False,0,0
1609,124,299831,http://i0.hdslb.com/bfs/archive/d57ace6305293d99bc10021238518af904fb03dd.jpg,,无简介,1,我进入了UP主的低谷期，也认清了自己的嫉妒心,0,理发师肖邦,478030,1652259600,09:06,2143,383927787,BV1fZ4y1h7oz,False,0,0,0,0,,0,0,,False,0,0
256,201,314429,http://i1.hdslb.com/bfs/archive/2227347c50be7b26b1531575f0af07438aa14dea.jpg,,现在的UP主账号真是越来越狡猾了，把人都骗进来了，居然给他看科普。,1,重生之我在上海修炼病毒不侵宝典,0,理发师肖邦,478030,1651289400,08:12,349,641023391,BV1hY4y187Dg,False,0,1,0,0,,0,0,,False,0,0
499,138,119548,http://i0.hdslb.com/bfs/archive/88e4bee3b13c58b2172c7eaf99f93346c10aff83.jpg,,这个作品，我很满意，我很满意！,1,【小剧场】2022年的寒冬行业聚会,0,理发师肖邦,478030,1650604153,03:40,522,638491282,BV16Y4y1Y7Qx,False,0,0,0,0,,0,0,,False,0,0
478,201,233412,http://i1.hdslb.com/bfs/archive/8875c7e4e8ce1e70720de29da1e0f5625a5aa5c4.jpg,,"采访了一位九院整形外科在读的同学，她强烈要求留名叫“数据女工”，可能是对科研怨念深重吧。
同时采访了九院整形外科毕业，现在在浙江省人医工作的“G医生”。
出于隐私保护，对这两位医生采用昵称称呼。",1,【问答】给我整形的医生如果审美不好会怎样？整形会让人变老吗？,0,理发师肖邦,478030,1649473200,04:28,317,725602821,BV1xS4y127hz,False,0,0,0,0,"{'id': 322305, 'title': '整形医生采访录', 'cover': 'https://archive.biliimg.com/bfs/archive/8875c7e4e8ce1e70720de29da1e0f5625a5aa5c4.jpg', 'mid': 478030, 'intro': '', 'sign_state': 0, 'attribute': 12, 'stat': {'season_id': 322305, 'view': 233412, 'danmaku': 317, 'reply': 478, 'favorite': 1677, 'coin': 4453, 'share': 308, 'like': 20607, 'mtime': 1696815100, 'vt': 0, 'vv': 0}, 'ep_count': 1, 'first_aid': 725602821, 'ptime': 1649473200, 'ep_num': 1}",0,0,,False,0,0
1643,31,223889,http://i1.hdslb.com/bfs/archive/398f9b34d45339fa1dca2d02af8deb893555509c.jpg,,音和视频是分开录的。,1,被疯在小区的学生现状,0,理发师肖邦,478030,1648871619,05:05,2063,810267910,BV1N34y1t7Gk,False,0,0,0,0,,0,0,,False,0,0
401,21,286142,http://i0.hdslb.com/bfs/archive/0af88e668e34ce5a37698c019632bd96720e9533.jpg,,交大目前很好。,1,上海交大疫情上了热搜。大家以为这里人吃人？P2,0,理发师肖邦,478030,1647608402,15:23,551,937370840,BV1oT4y1U7rL,False,0,1,0,0,"{'id': 269327, 'title': '交大疫情辟谣', 'cover': 'https://archive.biliimg.com/bfs/archive/0589866aaeaff5c2b2807bcc759a4f7afc0bb787.jpg', 'mid': 478030, 'intro': '', 'sign_state': 0, 'attribute': 12, 'stat': {'season_id': 269327, 'view': 1105505, 'danmaku': 4991, 'reply': 2162, 'favorite': 6054, 'coin': 20773, 'share': 3956, 'like': 83401, 'mtime': 1696792416, 'vt': 0, 'vv': 0}, 'ep_count': 2, 'first_aid': 937261854, 'ptime': 1647608402, 'ep_num': 2}",0,0,,False,0,0
1761,208,819363,http://i1.hdslb.com/bfs/archive/0589866aaeaff5c2b2807bcc759a4f7afc0bb787.jpg,,为众人送饭者，不可使其刷手机时依然难过。,1,上海交大疫情上了热搜。大家以为这里人吃人？,0,理发师肖邦,478030,1647600925,04:58,4440,937261854,BV1VT4y1U7At,False,0,0,0,0,"{'id': 269327, 'title': '交大疫情辟谣', 'cover': 'https://archive.biliimg.com/bfs/archive/0589866aaeaff5c2b2807bcc759a4f7afc0bb787.jpg', 'mid': 478030, 'intro': '', 'sign_state': 0, 'attribute': 12, 'stat': {'season_id': 269327, 'view': 1105505, 'danmaku': 4991, 'reply': 2162, 'favorite': 6054, 'coin': 20773, 'share': 3956, 'like': 83401, 'mtime': 1696792416, 'vt': 0, 'vv': 0}, 'ep_count': 2, 'first_aid': 937261854, 'ptime': 1647608402, 'ep_num': 2}",0,0,,False,0,0
499,182,197064,http://i1.hdslb.com/bfs/archive/0f46c7d48b89f3379b729a533de2f7aaf483ff98.jpg,,安利一部黑幽默英剧《疼痛难免》,1,来不及了，咱们坐货梯去手术。你的妇产医生如是说,0,理发师肖邦,478030,1646982882,06:26,483,937202620,BV1KT4y1U7Jx,False,0,0,0,0,,0,0,,False,0,0
675,201,149239,http://i0.hdslb.com/bfs/archive/ab4f48952bc7f28b58d023669e97ba724d9c8ecf.jpg,,油头，秃顶，脱发。累了，还是秃了吧,1,有的人看起来头发很多，但其实已经偷偷开始戴上了假发、用起了药,0,理发师肖邦,478030,1644573606,06:45,1137,296431222,BV15F411n78A,False,0,0,0,0,,0,0,,False,0,0
757,201,199081,http://i2.hdslb.com/bfs/archive/7d1bada9bbb8a8e063eccaadbd3881a5cf9fba50.jpg,,改完了，累死了，希望下次可以少犯点错吧。,1,许多博主很擅长使用负面情绪吸引观众,0,理发师肖邦,478030,1644042996,06:32,3631,253865932,BV1uY411L7kD,False,0,0,0,0,,0,0,,False,0,0
1514,201,586117,http://i2.hdslb.com/bfs/archive/3a1f240bf43e0bf69f73a9e4fd8b480e75d782f3.jpg,,图一小乐,1,他可能是读研的受害者,0,理发师肖邦,478030,1639882803,05:15,2778,764884146,BV1Xr4y1D7UL,False,0,0,0,0,,0,0,,False,0,0
563,22,218795,http://i0.hdslb.com/bfs/archive/dc94eeba7d76074534bc180268db819c3e67b3b5.jpg,,"一不小心又做了几个通宵，希望你喜欢耶！！！

素材：BV1j341187eF
伴奏：《噩梦》prod by 船长＆Guess whose beats",1,同学们，你们没有自己的老公老婆吗？,0,小毛毛熊丶,177984856,1638680419,01:51,495,892222627,BV1wP4y1G7nr,False,0,1,0,0,,0,0,,False,0,0
2779,124,1192760,http://i2.hdslb.com/bfs/archive/471746d1b95aae5c4aab56c80c1299924752fb8f.jpg,,本视频充满了我个人对人性的浅薄偏见，如有冒犯，那就冒犯。,1,从OFFER3谈我身边的医学生为啥不想当网红,0,理发师肖邦,478030,1638268720,05:58,4399,934506807,BV16M4y1P764,False,0,0,0,0,,0,0,,False,0,0
3371,21,494744,http://i2.hdslb.com/bfs/archive/4271f03008af4dec58b3d48b1bd5d7b565dfe7b4.jpg,,你可能不太清楚，我其实也是一个会骂人的人，只不过我一般不骂人，因为对面会被我骂笑。,1,粉丝想窥探我隐私，于是我把粉丝骂了,0,理发师肖邦,478030,1636860733,05:57,8626,421655593,BV1j341187eF,False,0,0,0,0,,0,0,,False,0,0
969,201,256320,http://i0.hdslb.com/bfs/archive/77d8adbeef8395f0c0559f16ccf4c3444ca0e166.jpg,,我最后选了放射介入科。,1,交流病情要小心谨慎还要察言观色【核医学科】,0,理发师肖邦,478030,1635649203,07:40,3159,251404321,BV18v411T7j5,False,0,0,0,0,,0,0,,False,0,0
1243,138,229263,http://i2.hdslb.com/bfs/archive/8b18f8076da2f2c54574a2bc9f7083e1047c9d77.jpg,,,1,《丢校园卡的小男孩》,0,理发师肖邦,478030,1634180403,05:10,1803,848599752,BV1GL4y1B7kc,False,0,0,0,0,,0,0,,False,0,0
2159,138,254812,http://i1.hdslb.com/bfs/archive/b3ffa9b96f2022c249c1ff5d443d1deb7c88dda7.jpg,,这是一条水视频，我个人认为是一条水视频，不代表各位观众的想法，如果你认为这不是一条水视频，那它便不是一条水视频。但即便它在你眼里不是一条水视频，如果你不点赞或者不投上一个币，那么它和水视频在实际上便别无二致。我说这些话并不是在暗示你应该投币或者点赞，我只是在陈述一个客观事实，如果你给这个视频点了赞投了币，但你仍然认为它是一条水视频，那么这条视频是否被认为是水视频已经不重要了，因为它已经超额完成了一条水视频应该承担的使命。好了，明知道大家不会看简介，还是说了这么多，其实说到底还是生活太无趣了。,1,当你反思能力过强时的经典自我拉扯,0,理发师肖邦,478030,1634007608,08:07,6651,293617953,BV1YF411Y7Qz,False,0,0,0,0,,0,0,,False,0,0
1247,201,280364,http://i2.hdslb.com/bfs/archive/50a8512947b6007f54eb19b10f0b7b1735d702cd.jpg,,这波啊，这波是患者就医质量提升，医生工作压力减小。希望俺毕业的时候，这鹅厂AI能给我也整一个。,1,哼，本小伙就勉为其难拍一次宫颈检查吧,0,理发师肖邦,478030,1633489201,10:05,2329,463255949,BV1NL411s7VF,False,0,0,0,0,,0,0,,False,0,0
2157,208,425665,http://i2.hdslb.com/bfs/archive/bcad12dc3c4b19f3b67e28973ddaf9920a537223.jpg,,yeah,1,你需要一些大学的搞笑建议吗？【单口】,0,理发师肖邦,478030,1633143612,08:46,6359,505765995,BV11u411f76Q,False,0,0,0,0,,0,0,,False,0,0
3247,21,1502099,http://i1.hdslb.com/bfs/archive/ad06392ad9dfc39c7457d06bf25e304963891a66.jpg,,本视频投参的活动是“定格身边的小美好”，这是我乱投的，因为觉得投这里会很离谱。,1,【解压】我一个准医生的倒霉事可以凑一台脱口秀,0,理发师肖邦,478030,1628134218,05:38,6980,419501188,BV19341167qa,False,0,0,0,0,,0,0,,False,0,0
5013,124,565321,http://i1.hdslb.com/bfs/archive/5a22ec85e1a086743dc8bb411d956addf000dfe2.jpg,,我喜欢思考，以后也会继续上传一些发现自己问题、剖析自己问题的视频。,1,[自省]“你应该当心性侵犯”为何会被批评,0,理发师肖邦,478030,1626936503,05:44,4074,504363641,BV16g411M7rd,False,0,0,0,0,,0,0,,False,0,0
3134,201,646524,http://i0.hdslb.com/bfs/archive/767c1e2d3e4e8560ace217def690729d89d2c0ee.jpg,,采访了几个约HPV疫苗成功的同学，俺来讲一讲约疫苗的途径。本视频还要感谢另一位作者——上海交通大学医学院妇产科研究生kasinoe的帮助。,1,约不到HPV疫苗而急死的，不止你一个人。,0,理发师肖邦,478030,1625815828,09:04,3190,376544076,BV1Eo4y1X75t,False,0,0,0,0,,0,0,,False,0,0
2770,21,878749,http://i0.hdslb.com/bfs/archive/4ba54cda839fac546a7c1b96796b6e3ba37e95d3.jpg,,看了这个视频，你可能就明白为什么医生年纪那么大了还需要相亲了。,1,可恶，跟医生谈恋爱根本不是你想的那样,0,理发师肖邦,478030,1624530586,07:21,4536,973851575,BV1E44y1z7Mq,False,0,0,0,0,,0,0,,False,0,0
1537,21,257126,http://i0.hdslb.com/bfs/archive/1413c016df8c27d7325b84eaffe4a43f0cf65cbd.jpg,,高三结束还是好好玩玩吧，赚不到多少钱的。,1,天呐，高考后我公园摆摊一下午，还倒欠司机15,0,理发师肖邦,478030,1623294018,07:26,1712,588524718,BV1XB4y1T7JX,False,0,0,0,0,,0,0,,False,0,0
2496,208,740549,http://i1.hdslb.com/bfs/archive/626d1510ef1423cf0431e60a36a653535d84c771.jpg,,"高考后选择临床医学有哪些弊端，不是劝退视频，
只是想让大家更清楚地了解了这个学科的现状后在审慎做出决定。
毕竟我真的见过很多被科研卡死的医生。
总结就是：
如果你意愿强烈、没有家庭经济负担，只为了实现最高的精神追求，那么这个行业很适合你。",1,高考后学医，会被现实狠狠地办成一条医学牲,0,理发师肖邦,478030,1622708809,08:45,3393,205897895,BV1Zh411Y78C,False,0,0,0,0,,0,0,,False,0,0
1190,21,227501,http://i2.hdslb.com/bfs/archive/636e0c98ab66333ccd094ce30f1e04996f4fc1bd.jpg,,要送大会员，我一定要给他们送一个月的大会员！,1,处刑大会：UP有什么坏心眼呢，想伤害粉丝罢了,0,理发师肖邦,478030,1621599247,08:39,3029,888203243,BV1JK4y1G74F,False,0,0,0,0,,0,0,,False,0,0
