comment,typeid,play,pic,subtitle,description,copyright,title,review,author,mid,created,length,video_review,aid,bvid,hide_click,is_pay,is_union_video,is_steins_gate,is_live_playback,meta,is_avoided,attribute,vt_display,is_charging_arc,vt,enable_vt
656,201,253942,http://i1.hdslb.com/bfs/archive/0230f162b23fe7d384b9525b66bfd3f4639e0d94.jpg,,"你平时会裸睡吗？
相信不少人都知道裸睡可以改善睡眠质量，而且也都亲身体验过，但是不知道你们是不是跟我一样好奇：裸睡对睡眠到底有多大改善？
为此我观察了自己裸睡以来的睡眠数据，发现睡眠时长和质量确实有所改变，但这全是因为裸睡吗？还会不会有其他影响因素呢？
这一期，我们就来展开探讨这一系列问题，希望大家能有所收获。
我是六层楼，我爱这个世界。",1,裸睡对睡眠到底有多大改善？,0,六层楼先生,103388721,1692952200,07:04,291,830200510,BV1vu4y1X7zx,False,0,0,0,0,,0,0,,False,0,0
450,201,86658,http://i2.hdslb.com/bfs/archive/89a7a36035e64ccf689f0c22f8b367044ca03edb.jpg,,"前几天讲避孕针的视频时，有人问了一个问题：你们说的那个避孕成功率到底是怎么计算出来的啊？

我一琢磨，好像以前没有讲过这个话题，所以就专门录了一期视频讲讲这件事，也方便大家在充分了解之后，选择适合自己的方式，把避孕和生育的主动性掌握在自己手里。

我是六层楼，我爱这个世界。",1,避孕成功率到底是怎么计算出来的？,0,六层楼先生,103388721,1692590139,04:55,97,317560307,BV1DP411p7BQ,False,0,0,0,0,,0,0,,False,0,0
2657,201,249841,http://i1.hdslb.com/bfs/archive/efe6cc2e58dc8f1adbc464a4fe2872c70866327f.jpg,,"前一阵子，有人问我关于避孕针的事情，说实话，我一瞬间被问住了……因为从我上学到现在，前前后后这么多年，几乎就没有接触过避孕针，而上次涉及到避孕针还是教科书上学的，我下意识地感觉这可能涉及到我的知识盲区了。

然后就开始上网查找资料，询问临床上的同学和老师，以及研究目前的应用指南和专家共识等等……一系列探究下来，避孕针我是弄明白了，但是它的再次流行，也引发了我更加深入的思考。

所以这期【长谈】我们就来聊聊这背后的问题。

我是六层楼，我爱这个世界。",1,【长谈】由避孕针的再次流行，所引发的3个深度思考,0,六层楼先生,103388721,1692331527,15:48,1272,702381265,BV1Xm4y1n7mE,False,0,0,0,0,,0,0,,False,0,0
744,201,323492,http://i2.hdslb.com/bfs/archive/77739d32146d1210d6f5c4a7400d6dc02d984787.jpg,,"那天跟师姐值夜班，产房刚忙完，急诊来电话，说是内科抢救室有位肚子疼的女患者需要妇科会诊！

我边走边琢磨：往常都是看到女患者肚子疼，急诊都是第一时间叫妇科，这次为啥到抢救室了才想起叫我们啊？

带着疑问我走向了急诊，结果发现……

希望大家看完可以有所收获。

我是六层楼，我爱这个世界。",1,【人间冷暖】两口子都否认同房，那怎么怀孕的？,0,六层楼先生,103388721,1692010449,06:22,574,317157386,BV1FP41147eT,False,0,0,0,0,"{'id': 248724, 'title': '妇产科的人间冷暖', 'cover': 'https://archive.biliimg.com/bfs/archive/20e95f0c821aba131f6b89105f84096e1a60fa52.jpg', 'mid': 103388721, 'intro': '通过分享真实的病例，来让大家对于疾病、健康和人性有更加深入的了解。', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 248724, 'view': 31011857, 'danmaku': 222889, 'reply': 123717, 'favorite': 166210, 'coin': 377149, 'share': 357122, 'like': 1780353, 'mtime': 1696822272, 'vt': 0, 'vv': 0}, 'ep_count': 42, 'first_aid': 679296864, 'ptime': 1693195431, 'ep_num': 42}",0,0,,False,0,0
43,162,15910,http://i1.hdslb.com/bfs/archive/55bb3242db450ed91cc291cd00f61247b91c69e9.jpg,,"就是一期整活视频，没啥特别的，主要就是想说一下，穿搭界的科普甜心还是有些才艺在身上的……

注：喷漆有害健康，请勿模仿。

我是六层楼，我爱这个世界。",1,【整活】是时候展示真正的潮流才华了！,0,六层楼先生,103388721,1691726102,06:42,86,914610638,BV1uu4y1z77W,False,0,0,0,0,,0,0,,False,0,0
3566,201,568294,http://i0.hdslb.com/bfs/archive/aefe4695654e744a4c72886da8936a835ce4b55f.jpg,,"久违的 #妇产科的人间冷暖# 再次启动，仍然是保持初心，希望每一期分享一个真实的病例，来让大家对于疾病、健康和人性有更加深入的了解。

这次的病例是在之前网上探讨未婚未育能不能切除子宫时，就已经整理好的病例，最终分享出来也是希望大家可以明白，很多时候，做什么不做什么，能做什么不能做什么……最终都要回归到以患者更好的生存质量作为核心诉求。

希望大家可以有所收获。

我是六层楼，我爱这个世界。",1,【人间冷暖】医生，我未婚未孕，能把子宫切了吗？,0,六层楼先生,103388721,1691119057,06:45,1919,231828612,BV1Y8411d7Lf,False,0,0,0,0,"{'id': 248724, 'title': '妇产科的人间冷暖', 'cover': 'https://archive.biliimg.com/bfs/archive/20e95f0c821aba131f6b89105f84096e1a60fa52.jpg', 'mid': 103388721, 'intro': '通过分享真实的病例，来让大家对于疾病、健康和人性有更加深入的了解。', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 248724, 'view': 31011857, 'danmaku': 222889, 'reply': 123717, 'favorite': 166210, 'coin': 377149, 'share': 357122, 'like': 1780353, 'mtime': 1696822272, 'vt': 0, 'vv': 0}, 'ep_count': 42, 'first_aid': 679296864, 'ptime': 1693195431, 'ep_num': 42}",0,0,,False,0,0
3052,201,481002,http://i0.hdslb.com/bfs/archive/64ecc2547abf5f0e543d401da3ecf87b49829444.jpg,,"这个话题是我自己一直都很想聊的话题，但始终觉得自己聊不好……可是一直悬在心里过不去，所以试着聊聊，就算是开个头，以后肯定还会沿着这个方向继续下去，因为我感觉关于女性的性，研究得太不充分了，有太多现实当中的问题和困惑用以往的逻辑很难解释，我甚至怀疑我可能一开始就学错了。

所以，这一期我就把目前的信息和理解同步给大家，相信以后还会有新的进展。

我是六层楼，我爱这个世界。",1,关于女性的性，我可能从一开始就学错了……,0,六层楼先生,103388721,1690863795,08:02,2537,361676888,BV1s94y1e7Yt,False,0,0,0,0,,0,0,,False,0,0
154,201,39338,http://i0.hdslb.com/bfs/archive/c963ef4e58e7e0776c24f839e48059cf52ce0adb.jpg,,"前几天在电梯里看到一个美容仪的广告，我立马拍下来发给了皮肤科的朋友，我当下的感受就是：很多人不是都说了嘛，这些家用美容仪管用是管用，但是最终都是放着吃灰了……我就非常纳闷儿，为什么还会有品牌愿意在这方面深入研究以及加大研发投入？

既然产生了疑问，我作为要饭区博主就找品牌要来了最新的美容仪，想从科技、安全、效用以及体验这几个角度探究一下，美容仪到底怎么解决三天打鱼两天晒网的问题，到底怎么攻克人性当中的惰性？

这是我一直想找到的答案，我们一起来看看。

我是六层楼，我爱这个世界。",1,我就不信，会有美容仪能逃过吃灰的命运？,0,六层楼先生,103388721,1690516800,06:42,24,998976273,BV1jx4y1R7NS,False,0,0,0,0,,0,0,,False,0,0
701,201,98020,http://i1.hdslb.com/bfs/archive/c5b93ab80b5a20922eb8b4c32722d89d18f31a9e.jpg,,"临时加更，我发现有一类关于「卵巢早衰」的内容定期就会出现在大家视线当中……文章不仅对于概率很含糊，对于病因的描述也是波及面很广，导致很多人都开始隐隐担心，把大家的焦虑挑起来之后，又开始慢慢进行下一步引导……

总之，希望大家遇到可以多个心眼儿。

我是六层楼，我爱这个世界。",1,警惕某些关于「卵巢早衰」的内容……,0,六层楼先生,103388721,1690283235,05:56,357,956491924,BV1Cp4y157Qi,False,0,0,0,0,,0,0,,False,0,0
89,201,17086,http://i1.hdslb.com/bfs/archive/41fbb737a0acaabbf13f57f2359baddbf6320ee2.jpg,,"上周发了我们新一季的产品，我问同事：这就宣传完了？

同事说：你还想干啥？

我说：那我在做衣服的时候，学习的那些知识点以及科研精神怎么体现啊？不行，得让我录一期视频好好讲讲……

同事说：之前的视频数据不太行……

我说：管不了那么多了，我花了那么多时间精力，必须得说说，不然我憋着难受，而且你现在不正好还有一周新品上新优惠价吗？这不得宣传宣传啊？咱们做了新的裤子，不用说说？

同事说：行行行，录吧录吧！

嗯，所以有了这一期！",1,论如何带着科研精神做衣服……,0,六层楼先生,103388721,1690191877,13:43,121,446252766,BV14j411R7FH,False,0,0,0,0,,0,0,,False,0,0
4980,201,1005512,http://i1.hdslb.com/bfs/archive/784c4be7585b3d12ce4c738b47c0937ba07dfc91.jpg,,"有读者给我发来了一段电视剧片段，讲到一种妇产科很罕见的情况——濒死剖宫产。

当中有很多疑问和思考，希望借着这期视频跟大家共同探讨，也希望大家可以有所收获。

注：视频仅针对当中医疗知识和问题展开讨论，不涉及对具体演员或整部剧的评价。

我是六层楼，我爱这个世界。",1,电视剧里的濒死剖宫产，真的存在吗？,0,六层楼先生,103388721,1690088275,13:48,10994,956330239,BV1Rp4y1V7ZZ,False,0,0,0,0,,0,0,,False,0,0
431,201,69892,http://i2.hdslb.com/bfs/archive/61f9d397d49f741c6abe4cfce234505498451ec9.jpg,,"扩张宫颈能治疗痛经？

边化妆边讲解……

我是六层楼，我爱这个世界。",1,扩张宫颈治疗痛经？把我的妆都气花了……,0,六层楼先生,103388721,1689914186,06:57,400,358699119,BV1CX4y1J7tz,False,0,0,0,0,,0,0,,False,0,0
5084,201,794124,http://i2.hdslb.com/bfs/archive/95bebe17e981cee811c4e4f6823be67609f2d110.jpg,,"从昨天到现在一直有人给我发来这几张截图，希望我可以做科普讲讲，所以昨天下班回到家就立马录了视频，因为家里没有麦克风，所以收音不太好，为了赶时间，视频质量也比较差……总之，还望各位见谅，希望我把这部分内容讲清楚了。

我是六层楼，我爱这个世界。",1,芒果如同产后会阴裂伤，这是真的吗？,0,六层楼先生,103388721,1689725965,05:15,2112,231033602,BV1m8411U72T,False,0,0,0,0,,0,0,,False,0,0
477,201,114428,http://i0.hdslb.com/bfs/archive/acffb9cc0e412317d314a267b01a9cf65fe208e9.jpg,,"#脐带血到底要不要存# 

上次聊这个话题还是好几年前了，那个时候聊完就被追着投诉了好久，近几年还是不断有人来问，我也好奇，过去这么久了，在这个领域的研究和结论是不是有啥新的变化啊？

如果确实有新变化，咱们也更新一下认知，如果没有新变化，咱们也……嗯，主要还是看看国外的情况吧，国内的咱们就不说了。

总之，供各位参考。

我是六层楼，我爱这个世界。",1,脐带血到底要不要存？,0,六层楼先生,103388721,1689306712,08:00,178,315993819,BV16P411k77w,False,0,0,0,0,"{'id': 795864, 'title': '老六瞎聊', 'cover': 'https://archive.biliimg.com/bfs/archive/08ff1d1beacc28bccff5204bea995c6be19d3b74.jpg', 'mid': 103388721, 'intro': '这个栏目主要聊聊那些悬而未决的问题，也许你从来没想过那些问题，也许是一些热点话题……没关系，咱们一起瞎聊一下！', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 795864, 'view': 15666506, 'danmaku': 43203, 'reply': 78799, 'favorite': 93326, 'coin': 108472, 'share': 139761, 'like': 719835, 'mtime': 1696822326, 'vt': 0, 'vv': 0}, 'ep_count': 49, 'first_aid': 431399608, 'ptime': 1689306712, 'ep_num': 49}",0,0,,False,0,0
456,201,72928,http://i1.hdslb.com/bfs/archive/82efa71975ab369def43306475c295cc00543678.jpg,,"感染HPV之后，只能干等着癌症发生吗？
我怎么知道自己会在1~2年转阴？
医学是不是对HPV阳性束手无措？
HPV是不是已经伤害我的宫颈了？
我还能为宫颈健康做些什么？
……

这些问题都是感染HPV的人们内心真实的困惑和焦虑，说实话，在过去科普的这么多内容当中，我并没有很好的缓解大家这方面的焦虑，虽然反复强调70~80%的人感染HPV之后会在1~2年转阴，但是对于感染的人来讲，怎么知道自己是那个转阴的？虽然我也跟大家说没有治疗病毒的特效药，自己就可以清除病毒的，但对于感染的人来讲，怎么知道病毒有没有伤害",1,感染HPV后没有特效药，只能干等着癌症发生？,0,六层楼先生,103388721,1689040800,06:29,60,272930659,BV1fF41197sq,False,0,0,0,0,,0,0,,False,0,0
973,201,143147,http://i1.hdslb.com/bfs/archive/e3e507022c3b01a9234e0276fc996fff470c34c9.jpg,,我是六层楼，我爱这个世界。,1,【就诊谜思】医生询问性生活史，到底该怎么回答？,0,六层楼先生,103388721,1688703986,06:22,240,573212748,BV1Gz4y1J7uB,False,0,0,0,0,,0,0,,False,0,0
159,201,67426,http://i1.hdslb.com/bfs/archive/e829737a5e19ec3ea42c97e460c9f6e55027195b.jpg,,"说实话，我一直在关注AI在医疗领域的发展，但大体来讲，始终觉得一时半会儿还很难扮演很重要的作用，直到我最近跟MedGPT聊完之后……

不开玩笑，我确实隐隐担心，AI医生未来真的有可能取代我现在做的工作，无论是在准确，智能还是在效率方面，都让我看到了更多可能性！

除此之外，我这次在成都现场看到，AI医生跟临床医生共同面对120位真实患者的一致性测试，第一次看到这样的场面，尤其是晚上直播中还看到来自北京知名三甲医院专家的打分和点评，确实觉得未来可期～

总之，希望这期视频可以给大家带来新知～也欢迎大家评论",1,不开玩笑！感觉AI应该很快就能取代我了……,0,六层楼先生,103388721,1688373170,14:57,76,997983576,BV1cs4y167Lc,False,0,0,0,0,"{'id': 795864, 'title': '老六瞎聊', 'cover': 'https://archive.biliimg.com/bfs/archive/08ff1d1beacc28bccff5204bea995c6be19d3b74.jpg', 'mid': 103388721, 'intro': '这个栏目主要聊聊那些悬而未决的问题，也许你从来没想过那些问题，也许是一些热点话题……没关系，咱们一起瞎聊一下！', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 795864, 'view': 15666506, 'danmaku': 43203, 'reply': 78799, 'favorite': 93326, 'coin': 108472, 'share': 139761, 'like': 719835, 'mtime': 1696822326, 'vt': 0, 'vv': 0}, 'ep_count': 49, 'first_aid': 431399608, 'ptime': 1689306712, 'ep_num': 49}",0,0,,False,0,0
1380,201,181856,http://i1.hdslb.com/bfs/archive/6f5c9abc64a8c3d3511d48311dfa7e4aea41a283.jpg,,"最近好多人都来问我怎么评价一类产品——高的潮的液，又名快感增强液，不少人很好奇这玩意儿到底靠谱吗？

这是我之前没有关注过的品类，所以就去查了查，嚯，吓一跳，这些产品从几十到几百都有，很多都是月销过万，少的也是大几千，所以立马去看那些产品的成分表，除了一些根本没有提供成分表的以外，还是有不少产品提供了成分表，正好我们一起来看看其中都有哪些成分……

我是六层楼，我爱这个世界。",1,高的潮的液or快感增强液，到底靠谱吗？,0,六层楼先生,103388721,1688033878,06:30,435,955284001,BV1cs4y1F7fG,False,0,0,0,0,,0,0,,False,0,0
520,201,113880,http://i0.hdslb.com/bfs/archive/04657aa51ad6f9cf55fb63eeb71bb0b059b7741b.jpg,,"之前收到一封私信，一位姑娘分享了自己因为躺下就想尿尿，不放心就去医院检查，进而查出隐藏在体内的疾病……

整个过程跟我过去在临床遇到的很多病例很类似，都是一开始根本没往那方面想，结果就检查出来隐藏的疾病，有些情况还是挺严重的疾病，所以我就把这类情况汇总起来分享给大家，希望可以引起大家的注意。

事实上，只要我们看完视频，心里多根弦儿，其实就有可能避免这类情况。

我是六层楼，我爱这个世界。",1,【警惕】躺下就想尿尿，可能隐藏重大疾病……,0,六层楼先生,103388721,1687750704,05:59,374,272667286,BV1JF411d7ay,False,0,0,0,0,"{'id': 795864, 'title': '老六瞎聊', 'cover': 'https://archive.biliimg.com/bfs/archive/08ff1d1beacc28bccff5204bea995c6be19d3b74.jpg', 'mid': 103388721, 'intro': '这个栏目主要聊聊那些悬而未决的问题，也许你从来没想过那些问题，也许是一些热点话题……没关系，咱们一起瞎聊一下！', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 795864, 'view': 15666506, 'danmaku': 43203, 'reply': 78799, 'favorite': 93326, 'coin': 108472, 'share': 139761, 'like': 719835, 'mtime': 1696822326, 'vt': 0, 'vv': 0}, 'ep_count': 49, 'first_aid': 431399608, 'ptime': 1689306712, 'ep_num': 49}",0,0,,False,0,0
56,158,18433,http://i2.hdslb.com/bfs/archive/f724485faf75272c54d70b2564ca38ab03c8bf61.jpg,,"放假嘛，看点儿不那么严肃的视频……5月购物分享，正好整出11套穿搭，大家帮我看看哪一套最好看！

我是六层楼，我爱这个世界。",1,11套穿搭，来帮帮我看看，那套最好看？,0,六层楼先生,103388721,1687493569,10:01,107,827592605,BV1eg4y1P7Vj,False,0,0,0,0,,0,0,,False,0,0
477,201,68186,http://i2.hdslb.com/bfs/archive/e02de97c2455f1509008817bc9ea20f747a0b644.jpg,,"#看见生育损伤# ——#耻骨联合分离#

打从我开始做这个系列视频，就有人催我来做耻骨联合分离，因为这个名字听上去很抽象，但是对于产妇生活质量的影响却是具体且深远的……不仅影响坐卧，甚至会形成特殊的步态——鸭子步态。同时，还有可能影响膀胱功能，并且带来长期持续的疼痛。

当然，为了方便大家更加全面的了解，我们还会讲到发生概率，发生原因，临床表现，自我测试以及预防和治疗，总之，希望大家可以在全面了解生育风险和问题的基础上，做出自己的理性选择。

我是六层楼，我爱这个世界。",1,【耻骨联合分离】鸭子步态、坐立难安、排尿困难、疼痛难忍……,0,六层楼先生,103388721,1687167530,10:43,176,272423439,BV1Jc411M7xm,False,0,0,0,0,"{'id': 1032935, 'title': '看见生育损伤', 'cover': 'https://archive.biliimg.com/bfs/archive/a49084f4f0285d4fd153d35d91e23849ac21acfd.jpg', 'mid': 103388721, 'intro': '这个系列将以每期分享一种常见生育损伤的方式，带领大家来认识生育过程中存在的生理层面的损伤和风险，同时也会给大家分享降低和规避的方法和策略，希望可以实现：\n·让选择生育的人，可以尽可能降低风险，保护好自己；\n·让不选择生育的人，了解自己的选择避免了哪些问题和风险；\n·让还没有做出选择的人，可以充分了解权衡利弊，做出自己理性的选择。\n\n总之，希望每个人都能有更多选择，并且也有能力承担自己选择的结果。\n\n我是六层楼，我爱这个世界。', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 1032935, 'view': 1196417, 'danmaku': 3174, 'reply': 5847, 'favorite': 15828, 'coin': 29141, 'share': 17672, 'like': 85279, 'mtime': 1696822302, 'vt': 0, 'vv': 0}, 'ep_count': 5, 'first_aid': 223015281, 'ptime': 1687167530, 'ep_num': 5}",0,0,,False,0,0
105,158,20454,http://i1.hdslb.com/bfs/archive/f43a54c1b904b1cf4ca4da994a8236970e7ef562.jpg,,"奇怪，明明刚刚上架，咋就已经有人下单了……先不要着急，容我介绍一下我们六月的新品，也不劳烦价格侠了，我直接讲，这次的所有新品预售价在69~129元之间。

好了，介绍一下这一批的主题：Ouch!

用这样一个词来表达我们遇到疼痛后的直接反应，希望我们可以看见疼痛，感受疼痛，缓解疼痛，同时也希望我们在面对疼痛时，无论是生理层面还是心理层面，都可以勇敢讲出来！

总之，买不买都行，来看看！

我是六层楼，我爱这个世界。",1,【六月上新】69~129元，不温不火预售中~,0,六层楼先生,103388721,1686802348,13:39,218,954803783,BV1HW4y1Q7Sr,False,0,0,0,0,,0,0,,False,0,0
