comment,typeid,play,pic,subtitle,description,copyright,title,review,author,mid,created,length,video_review,aid,bvid,hide_click,is_pay,is_union_video,is_steins_gate,is_live_playback,meta,is_avoided,attribute,vt_display,is_charging_arc,vt,enable_vt
5,201,450,http://i2.hdslb.com/bfs/archive/1d8260e9c40c1ac46a066e2eb27e07d8ea4c53d4.jpg,,惊！古人坐月子不洗澡竟然是因为这个原因！,1,惊！古人坐月子不洗澡竟然是因为这个原因！,0,妇产科的陈大夫,31006543,1680476428,01:55,0,611948097,BV1D84y1M7YK,False,0,0,0,0,,0,0,,False,0,0
2,201,405,http://i0.hdslb.com/bfs/archive/332785cff75cdaa4a0601434b0071721943d3e7f.jpg,,最近去电影院看了场电影《流浪地球2》。说起科幻和太空，我突然想到一个相关的知识，必须给大家科普一下,1,最近去电影院看了场电影《流浪地球2》。说起科幻和太空，我突然想到一个相关的知识，必须给大家科普一下,0,妇产科的陈大夫,31006543,1678665963,01:43,0,525908938,BV1fM411p7rV,False,0,0,0,0,,0,0,,False,0,0
10,201,591,http://i1.hdslb.com/bfs/archive/13c09cba3fd3366871dfd745b37eb7fba0bec3d5.jpg,,如何科学的喝肥宅快乐水？,1,如何科学的喝肥宅快乐水？,0,妇产科的陈大夫,31006543,1677110455,01:02,1,567296532,BV1Bv4y1Y7ET,False,0,0,0,0,,0,0,,False,0,0
12,201,279,http://i1.hdslb.com/bfs/archive/99cb0da2e51242c896ce9357df3ea28e6712bd75.jpg,,"过年必须要做的事是什么？当然是总结过去，展望未来啦~一起来看看陈大夫我最想对粉丝小伙伴们说的话吧~
PS.难得做一次视频，一定要捧场哦~",1,过年必须要做的事是什么？当然是总结过去，展望未来啦~,0,妇产科的陈大夫,31006543,1674375566,01:55,0,478186516,BV1CT411Z7Xk,False,0,0,0,0,,0,0,,False,0,0
5,201,244,http://i0.hdslb.com/bfs/archive/957a0462a5c3d412794e66f8f898bf05edd47246.jpg,,"今年春节时间来的尤其的早。元旦过完，不到三周就要过年了。
作为疫情有序放开后的第一个新年，想来肯定有大批游子要回乡过年。如何不把奥密克戎带回家肯定是这些回乡人最关心的问题。今天我就来谈谈回家路上如何做好个人防护。",1,回家路上如何做好个人防护，才能避免把奥密克戎带给家人？,0,妇产科的陈大夫,31006543,1673523978,03:36,0,565234764,BV1av4y1y7pT,False,0,0,0,0,,0,0,,False,0,0
58,201,4688,http://i1.hdslb.com/bfs/archive/7211f7e7a015d7a1acd4024068ffc75a93bfa932.jpg,,新冠感染后出现月经失调、非经期出血在临床上比较常见。如果你也有阳康后月经紊乱或异常子宫出血的问题需要解决，一定要看看今天的这条视频,1,阳康后姨妈紊乱？非姨妈期见红？那你一定需要今天这条视频,0,妇产科的陈大夫,31006543,1673508702,01:56,6,435160074,BV163411o7PB,False,0,0,0,0,,0,0,,False,0,0
3,201,390,http://i2.hdslb.com/bfs/archive/fc91162e479bce6bb618ae8a093be1cbb5e6b138.jpg,,好多微商和带货大V宣传服用维生素C泡腾片对新冠有预防和治疗作用。然而真的是这样吗？一起来看一下这条关于维生素C的科普。,1,好多微商和带货大V宣传服用维生素C泡腾片对新冠有预防和治疗作用。然而真的是这样吗？一起来看一下这条关于维生素C的科普。,0,妇产科的陈大夫,31006543,1672877233,01:45,0,222278123,BV158411J7cd,False,0,0,0,0,,0,0,,False,0,0
2,201,724,http://i2.hdslb.com/bfs/archive/9e56266bd1aabd3fc0d8d0fc3e72b082fee7c440.jpg,,宫外孕是如何形成的？哪些女性更容易得宫外孕？,1,宫外孕是如何形成的？哪些女性更容易得宫外孕？,0,妇产科的陈大夫,31006543,1670851857,02:25,0,476181465,BV1SK41167HM,False,0,0,0,0,,0,0,,False,0,0
2,201,315,http://i2.hdslb.com/bfs/archive/91ec58410eb9d12fc1287802d33c252379d8c6e8.jpg,,怎样才能知道自己是否存在产后抑郁？如何预防产后抑郁呢？,1,怎样才能知道自己是否存在产后抑郁？如何预防产后抑郁呢？,0,妇产科的陈大夫,31006543,1668470436,02:15,0,860191597,BV1bG4y1o76Z,False,0,0,0,0,,0,0,,False,0,0
2,201,1625,http://i1.hdslb.com/bfs/archive/d3ebc022c9d009b098555b2df4c01b79d7c549e9.jpg,,科普一下科学的避*孕方式之一，节育环,1,科普一下科学的避*孕方式之一，节育环,0,妇产科的陈大夫,31006543,1666739208,01:55,0,689433896,BV19m4y1w74U,False,0,0,0,0,,0,0,,False,0,0
8,201,3291,http://i0.hdslb.com/bfs/archive/44c9ebac30c4b8f295ecf5be47c038aade4d2bf6.jpg,,科普一下科学的避*孕方式之一，口服短效避*孕药,1,科普一下科学的避*孕方式之一，口服短效避*孕药,0,妇产科的陈大夫,31006543,1665987262,02:01,0,516663202,BV1vg411a7tt,False,0,0,0,0,,0,0,,False,0,0
5,254,565,http://i2.hdslb.com/bfs/archive/b5655a94bd781cf1e8eb2fef0377541f59e39655.jpg,,给大家看看生孩子的好处～这是我用女儿做借口给自己买的小玩具～只要我脸皮够厚，就没人敢说我幼稚～,1,给大家看看生孩子的好处～这是我用女儿做借口给自己买的小玩具～只要我脸皮够厚，就没人敢说我幼稚～,0,妇产科的陈大夫,31006543,1665541979,01:09,1,943976229,BV1YW4y1H729,False,0,0,0,0,,0,0,,False,0,0
5,201,979,http://i1.hdslb.com/bfs/archive/c68c96786082452e30ff5617b5b41defef1dd53e.jpg,,靠谱的辟孕方式之辟孕套，以及使用中的注意事项,1,靠谱的辟孕方式之辟孕套，以及使用中的注意事项,0,妇产科的陈大夫,31006543,1665363588,01:38,0,303929573,BV1tP41177ej,False,0,0,0,0,,0,0,,False,0,0
1,201,319,http://i1.hdslb.com/bfs/archive/807bbd156465a0662315c8c21af67ad3bb9aca4b.jpg,,为什么年轻人也会好发宫颈癌？这背后的原因是什么？,1,为什么年轻人也会好发宫颈癌？这背后的原因是什么？,0,妇产科的陈大夫,31006543,1664635107,01:02,0,731079512,BV1AD4y127X7,False,0,0,0,0,,0,0,,False,0,0
1,201,321,http://i0.hdslb.com/bfs/archive/c2163c0fc614ec57ac33947a2615b85967bbdcc2.jpg,,为什么宫颈癌发病高峰在40-44岁？难道是因为配偶到这个年龄段都开始乱「哔—」了？,1,为什么宫颈癌发病高峰在40-44岁？难道是因为配偶到这个年龄段都开始乱「哔—」了？,0,妇产科的陈大夫,31006543,1664633168,00:35,0,688524139,BV1C24y1R7tQ,False,0,0,0,0,,0,0,,False,0,0
0,201,263,http://i1.hdslb.com/bfs/archive/a36ed5935ecf229553fec6b464e911cd7ce877c2.jpg,,女性妇科体检项目有哪些？来看看这条妇科体检全攻略,1,女性妇科体检项目有哪些？来看看这条妇科体检全攻略,0,妇产科的陈大夫,31006543,1664497084,02:07,0,943503782,BV1yW4y1Y7XJ,False,0,0,0,0,,0,0,,False,0,0
3,201,186,http://i0.hdslb.com/bfs/archive/f52ef27dbb26545ea4086b26e5afd60a8e06ba7c.jpg,,妇科炎症会引起宫颈癌吗？这条视频为您解答,1,妇科炎症会引起宫颈癌吗？这条视频为您解答,0,妇产科的陈大夫,31006543,1664409647,02:29,0,858528736,BV1LV4y1N7u8,False,0,0,0,0,,0,0,,False,0,0
3,201,240,http://i0.hdslb.com/bfs/archive/263080b7377263ef82ee9de87cb06f39ff3f74a1.jpg,,最近9价HPV疫苗不是扩龄了嘛～我去参加9价HPV疫苗的扩龄会啦～,1,最近9价HPV疫苗不是扩龄了嘛～我去参加9价HPV疫苗的扩龄会啦～,0,妇产科的陈大夫,31006543,1664068179,00:16,1,473380968,BV1dT411T7L2,False,0,0,0,0,,0,0,,False,0,0
0,21,92,http://i2.hdslb.com/bfs/archive/72d2a7e9a1e1034a64844ff983df631f1b74fcde.jpg,,来自平台送的中秋节礼物～看的出是耗费了心血的～满满的诚意和创意～,1,来自平台送的中秋节礼物～看的出是耗费了心血的～满满的诚意和创意～,0,妇产科的陈大夫,31006543,1663801783,00:20,0,218370902,BV1N841147Mk,False,0,0,0,0,,0,0,,False,0,0
2,21,254,http://i2.hdslb.com/bfs/archive/88a08dad5362ad7603e3e21b47e59ad3488a5d18.jpg,,给大家展示一下我（用我）女儿的（名义给自己买的）小玩具～,1,给大家展示一下我（用我）女儿的（名义给自己买的）小玩具～,0,妇产科的陈大夫,31006543,1663720231,00:23,0,430809907,BV1EG411g7iv,False,0,0,0,0,,0,0,,False,0,0
1,201,172,http://i2.hdslb.com/bfs/archive/8e804dfb6cb41033860eb5d7bedbf3fc3cb2514f.jpg,,宫颈癌相关：我国宫颈癌发病有哪两大高峰？年轻女性宫颈筛查的时机应该如何选择？如何提高免疫力？你想知道的都在这个视频,1,宫颈癌相关：年轻女性宫颈筛查的时机应该如何选择？,0,妇产科的陈大夫,31006543,1663407816,03:46,0,430709184,BV12G411u7nW,False,0,0,0,0,,0,0,,False,0,0
1,201,381,http://i2.hdslb.com/bfs/archive/a50d9bb9f6164e7cbe8b331c8c95c49f2b71b65a.jpg,,孩子喜欢吃手怎么办？先不要急，来看看今天这条视频～,1,孩子喜欢吃手怎么办？先不要急，来看看今天这条视频～,0,妇产科的陈大夫,31006543,1663293446,01:20,0,558011827,BV1Ge4y1y7nM,False,0,0,0,0,,0,0,,False,0,0
3,201,214,http://i2.hdslb.com/bfs/archive/d2e2a9d556bccc3e15f5574302d27c7a661b7960.jpg,,年轻女性做宫颈筛查的时机该如何选择？,1,年轻女性做宫颈筛查的时机该如何选择？,0,妇产科的陈大夫,31006543,1663136386,01:38,0,473119853,BV1LT411u7X9,False,0,0,0,0,,0,0,,False,0,0
0,201,556,http://i1.hdslb.com/bfs/archive/1391ea77d697f7c3de4b9700d6f9dead3d296106.jpg,,梅毒、股癣、牛皮癣傻傻分不清楚，作为普通人，我们如何鉴别这三类疾病呢？,1,梅毒、股癣、牛皮癣傻傻分不清楚，作为普通人，我们如何鉴别这三类疾病呢？,0,妇产科的陈大夫,31006543,1662981649,01:19,0,985435859,BV1zt4y1L7gP,False,0,0,0,0,,0,0,,False,0,0
19,201,4168,http://i2.hdslb.com/bfs/archive/1c60f81c8eddc7a46927e10a268f1f7e470f3e6f.jpg,,今天来给大家科普一下艾滋病的可怕之处，以及如何治疗艾滋病。,1,今天来给大家科普一下艾滋病的可怕之处，以及如何治疗艾滋病,0,妇产科的陈大夫,31006543,1662970636,01:53,0,515497794,BV1Rg411m7dx,False,0,0,0,0,,0,0,,False,0,0
19,201,6531,http://i2.hdslb.com/bfs/archive/bf6ce9421a8a4b46b11107039b7866517d4afb42.jpg,,说到备孕早孕，大家最先想到的是什么呢？相信大多数人脑中冒出的第一印象一定是叶酸。那么大家就来看看我这篇关于叶酸的科普吧～,1,关于叶酸，说点你不知道的～,0,妇产科的陈大夫,31006543,1662944406,03:46,7,260402929,BV1Ee411u7uY,False,0,0,0,0,,0,0,,False,0,0
2,201,367,http://i1.hdslb.com/bfs/archive/a1cf34167d98bce6f1a9af6c5e7c039893915892.jpg,,为了宝宝眼睛大狂吃葡萄真的有用吗？一起来看一下,1,为了宝宝眼睛大狂吃葡萄真的有用吗？一起来看一下,0,妇产科的陈大夫,31006543,1662087301,01:44,1,387731474,BV1od4y1Q7kX,False,0,0,0,0,,0,0,,False,0,0
13,201,549,http://i2.hdslb.com/bfs/archive/0015df0463c6a43f084fe233d647cd45ed92bfa8.jpg,,听说，你们看不懂医生写的字？笑死，我自己都看不懂同行写的字好吗,1,听说，你们看不懂医生写的字？笑死，我自己都看不懂同行写的字好吗,0,妇产科的陈大夫,31006543,1662076853,00:45,1,857727180,BV18V4y1p7ga,False,0,0,0,0,,0,0,,False,0,0
38,201,11225,http://i1.hdslb.com/bfs/archive/8a0bc5f7a16c26d6ef70f3225b0d7f89ca102a54.jpg,,明星们怀孕前3个月为什么要保密呢？是不是因为不保密会导致流产啊？一起来看一下这条视频,1,怀孕前3个月不保密会导致流产吗？为什么要保密？,0,妇产科的陈大夫,31006543,1660122405,01:22,4,471842929,BV1cT411j7B9,False,0,0,0,0,,0,0,,False,0,0
4,201,217,http://i0.hdslb.com/bfs/archive/e2697112595050ccad54140d5b5ba8bd7215f806.jpg,,来给大家科普一个名字很好听，但实际上很麻烦的疾病——卵巢巧克力囊肿。,1,巧克力囊肿是啥？能吃吗？,0,妇产科的陈大夫,31006543,1660122144,01:56,0,386873274,BV1kd4y1m7z7,False,0,0,0,0,,0,0,,False,0,0
2,201,274,http://i1.hdslb.com/bfs/archive/ed67224c9bb3fb048f3d8ebfc1b44e57913bffef.jpg,,预防宫颈癌的宫颈筛查应该怎么做最合理，来看看这篇科普。,1,预防宫颈癌的宫颈筛查应该怎么做最合理，来看看这篇科普。,0,妇产科的陈大夫,31006543,1658446249,01:59,0,556140952,BV1se4y197YJ,False,0,0,0,0,,0,0,,False,0,0
4,201,447,http://i1.hdslb.com/bfs/archive/dfa29d0a503c548d3cf23312c36cc2e98ead1c6e.jpg,,上海此次KTV疫情在沪密接2.3万人，此时此刻，我的心情，如视频,1,上海此次KTV疫情在沪密接2.3万人，此时此刻，我的心情，如视频,0,妇产科的陈大夫,31006543,1658135466,00:16,0,856097428,BV1rV4y1J73u,False,0,0,0,0,,0,0,,False,0,0
0,201,356,http://i0.hdslb.com/bfs/archive/9d8dfe14eba12dd9e420df0071bc098151bad153.jpg,,女性手脚冰凉是“宫寒”导致的吗？该如何治疗手脚冰凉呢？,1,女性手脚冰凉是“宫寒”导致的吗？该如何治疗手脚冰凉呢？,0,妇产科的陈大夫,31006543,1657792560,01:18,1,898494144,BV18N4y1T7rU,False,0,0,0,0,,0,0,,False,0,0
7,21,348,http://i2.hdslb.com/bfs/archive/bc0b30cab92d03de1b555637ab1388870f675a8d.jpg,,视频里的志愿者是惠山寺的师僧人。连师傅们都来抗疫了，就说我们无锡抗疫够不够努力！,1,视频里的志愿者是惠山寺的师僧人。连师傅们都来抗疫了，就说我们无锡抗疫够不够努力！,0,妇产科的陈大夫,31006543,1657501200,00:17,1,855856955,BV1ZV4y1n7jj,False,0,0,0,0,,0,0,,False,0,0
8,201,1688,http://i2.hdslb.com/bfs/archive/f5ce892499402843be2deb501058995c16be27a2.jpg,,来科普一下子宫肌瘤是否都需要手术治疗，以及什么样的子宫肌瘤需要手术治疗。,1,来科普一下子宫肌瘤是否都需要手术治疗，以及什么样的子宫肌瘤需要手术治疗。,0,妇产科的陈大夫,31006543,1657326531,02:18,0,685630212,BV1wU4y1D7mX,False,0,0,0,0,,0,0,,False,0,0
3,201,319,http://i0.hdslb.com/bfs/archive/e3fb1e2c4d25f32213ec482eeb59f5906fd727d8.jpg,,妇产科医生不外传的秘方之怎样才能不长青春痘？如何有效治疗青春痘？,1,妇产科医生不外传的秘方之怎样才能不长青春痘？如何有效治疗青春痘？,0,妇产科的陈大夫,31006543,1657029551,02:27,3,513077986,BV1y3411F7wu,False,0,0,0,0,,0,0,,False,0,0
0,201,527,http://i2.hdslb.com/bfs/archive/93d5afc0a3fd2a4775deb79f425869cd9a57e256.jpg,,盘点一下你不知道的妇科冷知识。这次科普的是姑娘们最关心的话题——大姨妈～,1,盘点一下你不知道的妇科冷知识。这次科普的是姑娘们最关心的话题——大姨妈～,0,妇产科的陈大夫,31006543,1656567212,01:41,0,855469744,BV1pL4y1w7xu,False,0,0,0,0,,0,0,,False,0,0
4,201,5179,http://i0.hdslb.com/bfs/archive/4a29e157ab10fad241067b9122c29b9c2c391f62.jpg,,血糖的监测对妊娠期糖尿病的管理至关重要。就让妊娠期糖尿病的陈大夫本夫来给大家演示一下如何正确测血糖。,1,如何正确测血糖演示视频,0,妇产科的陈大夫,31006543,1654771427,03:45,4,214848434,BV1ta411L7to,False,0,0,0,0,,0,0,,False,0,0
3,201,1785,http://i0.hdslb.com/bfs/archive/d025423b94a4c04a03f0ee836e23f054a72df97e.jpg,,准爸妈必看小科普：孕期必做的检查有哪些，一起来看一下这条视频吧～,1,准爸妈必看小科普：孕期必做的检查有哪些，一起来看一下这条视频吧～,0,妇产科的陈大夫,31006543,1654041600,01:55,0,812112883,BV1Y34y177GZ,False,0,0,0,0,,0,0,,False,0,0
5,201,441,http://i0.hdslb.com/bfs/archive/cca1a09b6eddc1637070be869ba19fa8cee25607.jpg,,莆田系最喜欢拿来做文章的“宫颈糜烂”，到底是如何形成的。一起来看一下这条视频,1,莆田系最喜欢拿来做文章的“宫颈糜烂”，到底是如何形成的。一起来看一下这条视频,0,妇产科的陈大夫,31006543,1654005926,01:37,0,727050803,BV1kS4y1q7id,False,0,0,0,0,,0,0,,False,0,0
3,21,274,http://i0.hdslb.com/bfs/archive/bf01f9936570d153b960f236d47114e4f126e85a.jpg,,外卖终于能进我们小区了！不容易不容易。为了庆祝这一伟大时刻，我决定！发点春天里的樱花给大家康康！,1,外卖终于能进我们小区了！不容易不容易。为了庆祝这一伟大时刻，我决定！发点春天里的樱花给大家康康！,0,妇产科的陈大夫,31006543,1652483639,01:57,0,981510385,BV1Kt4y1x75m,False,0,0,0,0,,0,0,,False,0,0
3,201,913,http://i1.hdslb.com/bfs/archive/456dc76de534fd48a861976f4d54810be295deab.jpg,,今天的科普主题是：二十五六岁的女生，如何内调抗初老？一起来看一下。PS.虽然抬头是二十五六岁的女性，但此科普适合所有想延缓衰老的兄弟姐妹哦~wink,1,今天的科普主题是：二十五六岁的女生，如何内调抗初老？一起来看一下。PS.虽然抬头是二十五六岁的女性，但此科普适合所有想延缓衰老的兄弟姐妹哦~wink,0,妇产科的陈大夫,31006543,1651706385,01:48,0,213774268,BV1xa411a7u7,False,0,0,0,0,,0,0,,False,0,0
131,201,63226,http://i2.hdslb.com/bfs/archive/3c26ff17f27518f6531291bf3981f0f323e50655.jpg,,这是一条有颜色的视频～敬请收看今日份的猎奇小科普之，女性的“第一次”都会见红吗？,1,这是一条有颜色的视频～敬请收看今日份的猎奇小科普之，女性的“第一次”都会见红吗？,0,妇产科的陈大夫,31006543,1651206937,01:41,20,596095979,BV1kB4y1m7mY,False,0,0,0,0,,0,0,,False,0,0
3,201,585,http://i1.hdslb.com/bfs/archive/a1ba1a7a21ff5e11c307fe82be752e763dbce1a8.jpg,,护理液和清水，它们的优缺点分别是什么，哪一种更适合女性用来清洁外Y呢？一起来看一下这条视频~,1,护理液和清水，它们的优缺点分别是什么，哪一种更适合女性用来清洁外Y呢？一起来看一下这条视频~,0,妇产科的陈大夫,31006543,1650413280,01:26,0,425761508,BV1b3411T7bU,False,0,0,0,0,,0,0,,False,0,0
5,250,307,http://i1.hdslb.com/bfs/archive/592684e6ee7ccb16049f34188d872beab0405e39.jpg,,这是三月我在鼋头渚拍的夜樱，怎么样，还不错吧？祝大家都能早日拥有明媚的春光。,1,鼋头渚夜樱赏～别关注那些不开心的了～来看看可爱的发发～,0,妇产科的陈大夫,31006543,1649383108,01:42,0,682891150,BV1wS4y1P7uA,False,0,0,0,0,,0,0,,False,0,0
1,201,1926,http://i1.hdslb.com/bfs/archive/6d52111616b111f6610c334080102ca96906a783.jpg,,很多女性都会面临一个内分泌失调的问题，那么我们应该如何调节自身的内分泌呢？一起来看下这条视频。,1,很多女性都会面临一个内分泌失调的问题，那么我们应该如何调节自身的内分泌呢？一起来看下这条视频。,0,妇产科的陈大夫,31006543,1648080484,01:37,0,467567059,BV1GL411A77p,False,0,0,0,0,,0,0,,False,0,0
5,201,2123,http://i0.hdslb.com/bfs/archive/2b5ca60c83c3241c5f1dbdab04d93ee5b536c4fb.jpg,,作为女性，我们应该如何补血呢？一起来看一下这个视频。,1,作为女性，我们应该如何补血呢？一起来看一下这个视频。,0,妇产科的陈大夫,31006543,1647865089,01:21,0,767486928,BV1gr4y1q7iR,False,0,0,0,0,,0,0,,False,0,0
55,201,24566,http://i2.hdslb.com/bfs/archive/96c5bb1265513a300e7f85420007077ada4722c1.jpg,,月经前的胸部胀痛到底是怎么回事呢？要不要紧呢？一起来看一下这个视频,1,月经前的胸部胀痛到底是怎么回事呢？要不要紧呢？一起来看一下这个视频,0,妇产科的陈大夫,31006543,1646005906,01:43,2,851983727,BV1QL4y1M7im,False,0,0,0,0,,0,0,,False,0,0
330,201,164618,http://i0.hdslb.com/bfs/archive/45484beea2ca06ef4580036d6dc6fa4956e7dc23.jpg,,今天的科普主题是：大姨妈期间可以同房吗？所以经期到底可不可以“浴血奋战”呢，你们猜？,1,今天的科普主题是：大姨妈期间可以同房吗？所以经期到底可不可以“浴血奋战”呢，你们猜？,0,妇产科的陈大夫,31006543,1645657750,01:17,47,551806850,BV1ki4y127S8,False,0,0,0,0,,0,0,,False,0,0
5,201,836,http://i1.hdslb.com/bfs/archive/1757d92ff38fa478bc945e711a8d459ef0a14a89.jpg,,如果产后42天经检查盆底功能还没恢复，甚至还有漏尿症状，该怎么办呢？,1,如果产后42天经检查盆底功能还没恢复，甚至还有漏尿症状，该怎么办呢？,0,妇产科的陈大夫,31006543,1644800281,01:29,0,894061025,BV1bP4y1w7kj,False,0,0,0,0,,0,0,,False,0,0
